"Country or Area","Year","Value","Value Footnotes"
"Afghanistan","2011","20343461030.3831",""
"Afghanistan","2010","17243112603.5529",""
"Afghanistan","2009","14213670485.3132",""
"Afghanistan","2008","11940296131.2844",""
"Afghanistan","2007","9707373721.07853",""
"Afghanistan","2006","7721931671.42095",""
"Afghanistan","2005","6814753580.54149",""
"Afghanistan","2004","5704202650.63821",""
"Afghanistan","2003","4766127271.58125",""
"Afghanistan","2002","4338907578.66254",""
"Afghanistan","2001","2461666314.78366",""
"Afghanistan","1981","3478787909.81818",""
"Afghanistan","1980","3641723447.18433",""
"Afghanistan","1979","3697940345.14177",""
"Afghanistan","1978","3300000108.08889",""
"Afghanistan","1977","2953333418.66667",""
"Afghanistan","1976","2555555566.93333",""
"Afghanistan","1975","2366666615.46667",""
"Afghanistan","1974","2155555498.66667",""
"Afghanistan","1973","1733333265.06667",""
"Afghanistan","1972","1595555475.91111",""
"Afghanistan","1971","1831108972.08889",""
"Afghanistan","1970","1748886596.26667",""
"Afghanistan","1969","1408888923.02222",""
"Afghanistan","1968","1373333367.46667",""
"Afghanistan","1967","1673333418.66667",""
"Afghanistan","1966","1399999965.86667",""
"Afghanistan","1965","1006666638.22222",""
"Afghanistan","1964","800000045.511111",""
"Afghanistan","1963","751111190.755556",""
"Afghanistan","1962","546666678.044444",""
"Afghanistan","1961","548888894.577778",""
"Afghanistan","1960","537777811.911111",""
"Albania","2011","12959563902.4015",""
"Albania","2010","11858216877.4114",""
"Albania","2009","12118583126.0048",""
"Albania","2008","12968653524.7799",""
"Albania","2007","10704660840.2938",""
"Albania","2006","9132562332.43024",""
"Albania","2005","8376483740.48289",""
"Albania","2004","7464446950.02559",""
"Albania","2003","5652325081.59963",""
"Albania","2002","4449373455.56632",""
"Albania","2001","4091020249.36656",""
"Albania","2000","3686649387.03405",""
"Albania","1999","3434402453.41057",""
"Albania","1998","2727745453.08283",""
"Albania","1997","2196223713.8105",""
"Albania","1996","3013217852.57366",""
"Albania","1995","2424498952.88127",""
"Albania","1994","1985673025.89461",""
"Albania","1993","1228071037.41335",""
"Albania","1992","709452572.658102",""
"Albania","1991","1139166679.0665",""
"Albania","1990","2101624960",""
"Albania","1989","2335124992",""
"Albania","1988","2126000000",""
"Albania","1987","2156624896",""
"Albania","1986","2173750016",""
"Albania","1985","1965384580.6465",""
"Albania","1984","1924242456.27134",""
"Algeria","2011","188681099191.024",""
"Algeria","2010","161979441019.242",""
"Algeria","2009","138119949894.696",""
"Algeria","2008","170989269622.037",""
"Algeria","2007","135803556324.92",""
"Algeria","2006","117169320524.244",""
"Algeria","2005","102339100115.447",""
"Algeria","2004","85013944727.955",""
"Algeria","2003","68018606041.3973",""
"Algeria","2002","57053038888.2449",""
"Algeria","2001","55180990395.7369",""
"Algeria","2000","54790058957.3718",""
"Algeria","1999","48640613515.0702",""
"Algeria","1998","48187780126.1819",""
"Algeria","1997","48177861890.8881",""
"Algeria","1996","46941496308.2845",""
"Algeria","1995","41764054034.6543",""
"Algeria","1994","42542573602.1669",""
"Algeria","1993","49946456681.2384",""
"Algeria","1992","48003297248.8691",""
"Algeria","1991","45715368143.9784",""
"Algeria","1990","62045098370.0829",""
"Algeria","1989","55631488293.8976",""
"Algeria","1988","59089065516.8692",""
"Algeria","1987","66742269089.6987",""
"Algeria","1986","63696299985.0409",""
"Algeria","1985","57937867717.4636",""
"Algeria","1984","53698280322.5824",""
"Algeria","1983","48801372227.5528",""
"Algeria","1982","45207090667.8674",""
"Algeria","1981","44348670724.0831",""
"Algeria","1980","42345276287.5934",""
"Algeria","1979","33243421339.3774",""
"Algeria","1978","26364491674.6159",""
"Algeria","1977","20971901062.9845",""
"Algeria","1976","17728348385.244",""
"Algeria","1975","15557934472.8677",""
"Algeria","1974","13209713770.0892",""
"Algeria","1973","8715106128.63411",""
"Algeria","1972","6761786483.71017",""
"Algeria","1971","5077222330.06931",""
"Algeria","1970","4863487557.2335",""
"Algeria","1969","4257253358.44365",""
"Algeria","1968","3852147112.84503",""
"Algeria","1967","3370870461.13558",""
"Algeria","1966","3039859268.24911",""
"Algeria","1965","3136284385.14828",""
"Algeria","1964","2909340114.7226",""
"Algeria","1963","2703004009.92404",""
"Algeria","1962","2001460838.78378",""
"Algeria","1961","2434766866.27334",""
"Algeria","1960","2723637620.4039",""
"Andorra","2008","3712034266.50674",""
"Andorra","2007","3245411583.7197",""
"Andorra","2006","2823503852.62328",""
"Andorra","2005","2539759285.92747",""
"Andorra","2004","2322163502.26295",""
"Andorra","2003","1917948475.27513",""
"Andorra","2002","1456198796.29382",""
"Andorra","2001","1264760246.44075",""
"Andorra","2000","1133644294.5425",""
"Andorra","1999","1239840265.63345",""
"Andorra","1998","1211953953.56155",""
"Andorra","1997","1180646037.01274",""
"Andorra","1996","1224023469.69136",""
"Andorra","1995","1178745261.82826",""
"Andorra","1994","1017544619.09316",""
"Andorra","1993","1007090896.43735",""
"Andorra","1992","1209992604.28817",""
"Andorra","1991","1106890942.98847",""
"Andorra","1990","1028989439.40715",""
"Andorra","1989","795489397.964069",""
"Andorra","1988","721426027.475386",""
"Andorra","1987","611300198.45912",""
"Andorra","1986","481996232.885864",""
"Andorra","1985","346742901.743383",""
"Andorra","1984","330073024.937292",""
"Andorra","1983","327849949.00321",""
"Andorra","1982","375914742.918141",""
"Andorra","1981","388983013.897495",""
"Andorra","1980","446377494.880496",""
"Andorra","1979","411548246.761169",""
"Andorra","1978","308020384.39595",""
"Andorra","1977","253998069.145235",""
"Andorra","1976","227284165.925171",""
"Andorra","1975","220112850.775998",""
"Andorra","1974","186557164.008677",""
"Andorra","1973","150841699.110766",""
"Andorra","1972","113414331.870944",""
"Andorra","1971","89406659.5140116",""
"Andorra","1970","78617570.3229253",""
"Angola","2011","100990011819.864",""
"Angola","2010","82470894868.3337",""
"Angola","2009","75492385927.7718",""
"Angola","2008","84178035579.4053",""
"Angola","2007","60449003467.9134",""
"Angola","2006","41789479931.1018",""
"Angola","2005","28233712737.5288",""
"Angola","2004","19775218957.9962",""
"Angola","2003","13956268299.1078",""
"Angola","2002","11431738445.4161",""
"Angola","2001","8936023211.53323",""
"Angola","2000","9129180360.52186",""
"Angola","1999","6154480286.73835",""
"Angola","1998","6445192203.74553",""
"Angola","1997","7675412589.45525",""
"Angola","1996","7526446605.51712",""
"Angola","1995","5039534776.4902",""
"Angola","1994","4059577145.36303",""
"Angola","1993","5285600050.3455",""
"Angola","1992","5779394291.7582",""
"Angola","1991","12193746624.6789",""
"Angola","1990","10260193360.6806",""
"Angola","1989","9283054576.2006",""
"Angola","1988","7975234067.37627",""
"Angola","1987","7383121653.67413",""
"Angola","1986","6355849179.35458",""
"Angola","1985","6804278062.62664",""
"Antigua and Barbuda","2011","1128708616.85283",""
"Antigua and Barbuda","2010","1153788954.57298",""
"Antigua and Barbuda","2009","1214286389.25477",""
"Antigua and Barbuda","2008","1354596646.44239",""
"Antigua and Barbuda","2007","1295798091.68173",""
"Antigua and Barbuda","2006","1162579142.80145",""
"Antigua and Barbuda","2005","1023216485.63305",""
"Antigua and Barbuda","2004","923788805.166783",""
"Antigua and Barbuda","2003","866613818.769122",""
"Antigua and Barbuda","2002","823203308.795039",""
"Antigua and Barbuda","2001","793977121.533414",""
"Antigua and Barbuda","2000","802526700.641682",""
"Antigua and Barbuda","1999","651851840.339733",""
"Antigua and Barbuda","1998","620037014.234937",""
"Antigua and Barbuda","1997","579851829.759447",""
"Antigua and Barbuda","1996","541074082.296139",""
"Antigua and Barbuda","1995","494185188.309412",""
"Antigua and Barbuda","1994","500088880.057001",""
"Antigua and Barbuda","1993","456537023.048377",""
"Antigua and Barbuda","1992","423762955.479039",""
"Antigua and Barbuda","1991","410388899.418937",""
"Antigua and Barbuda","1990","391570363.454988",""
"Antigua and Barbuda","1989","373403703.035082",""
"Antigua and Barbuda","1988","338696290.314704",""
"Antigua and Barbuda","1987","286474069.01476",""
"Antigua and Barbuda","1986","245896291.953611",""
"Antigua and Barbuda","1985","201862965.32386",""
"Antigua and Barbuda","1984","173511108.046794",""
"Antigua and Barbuda","1983","153270373.589444",""
"Antigua and Barbuda","1982","137951855.34146",""
"Antigua and Barbuda","1981","124462954.838942",""
"Antigua and Barbuda","1980","110066664.722819",""
"Antigua and Barbuda","1979","92240739.1117105",""
"Antigua and Barbuda","1978","74855554.2335588",""
"Antigua and Barbuda","1977","66144443.2762914",""
"Arab World","2011","2401696064050.83",""
"Arab World","2010","1987306716745.78",""
"Arab World","2009","1709525304611.72",""
"Arab World","2008","1986866135345.46",""
"Arab World","2007","1569361554385.22",""
"Arab World","2006","1356259609964.34",""
"Arab World","2005","1139368024626.59",""
"Arab World","2004","937516464013.32",""
"Arab World","2003","804067011822.456",""
"Arab World","2002","713988837492.626",""
"Arab World","2001","704258241483.808",""
"Arab World","2000","723520033051.859",""
"Arab World","1999","627935556949.328",""
"Arab World","1998","575529112144.221",""
"Arab World","1997","592194509695.199",""
"Arab World","1996","557213869941.858",""
"Arab World","1995","504509511336.973",""
"Arab World","1994","470012525442.183",""
"Arab World","1993","459694767446.204",""
"Arab World","1992","454085594396.579",""
"Arab World","1991","423993835798.88",""
"Arab World","1990","431071469781.093",""
"Arab World","1989","383212304680.48",""
"Arab World","1988","362752858146.039",""
"Arab World","1987","376134488837.905",""
"Arab World","1986","352482447496.382",""
"Arab World","1985","374558384686.707",""
"Arab World","1984","379401951001.21",""
"Arab World","1983","375144428530.815",""
"Arab World","1982","397772992207.634",""
"Arab World","1981","427160465492.735",""
"Arab World","1980","414394424088.414",""
"Arab World","1979","312219612245.614",""
"Arab World","1978","233991033785.083",""
"Arab World","1977","211566626554.104",""
"Arab World","1976","182177652359.569",""
"Arab World","1975","147641721625.289",""
"Arab World","1974","132103789104.969",""
"Arab World","1973","69548692574.3808",""
"Arab World","1972","54923534719.5981",""
"Arab World","1971","45259759208.2892",""
"Arab World","1970","39062762286.5803",""
"Arab World","1969","35798324730.9427",""
"Arab World","1968","32456775971.3732",""
"Argentina","2011","445988571981.986",""
"Argentina","2010","368710961381.441",""
"Argentina","2009","307081774895.424",""
"Argentina","2008","326676673164.783",""
"Argentina","2007","260768703249.434",""
"Argentina","2006","214066231199.562",""
"Argentina","2005","183193408940.742",""
"Argentina","2004","153129481873.143",""
"Argentina","2003","129597103033.807",""
"Argentina","2002","102040334258.58",""
"Argentina","2001","268696715264",""
"Argentina","2000","284203745280",""
"Argentina","1999","283523022848",""
"Argentina","1998","298948362240",""
"Argentina","1997","292858888192",""
"Argentina","1996","272149757952",""
"Argentina","1995","258031878144",""
"Argentina","1994","257439956992",""
"Argentina","1993","236753563469.871",""
"Argentina","1992","228779382768.151",""
"Argentina","1991","189719989668.103",""
"Argentina","1990","141352368714.691",""
"Argentina","1989","76636898036.4712",""
"Argentina","1988","126206817196.091",""
"Argentina","1987","111106191358.197",""
"Argentina","1986","110934442762.694",""
"Argentina","1985","88416668900.2596",""
"Argentina","1984","79092001998.032",""
"Argentina","1983","103979106777.911",""
"Argentina","1982","84307486836.724",""
"Argentina","1981","78676842366.4213",""
"Argentina","1980","76961923741.9469",""
"Argentina","1979","69252328953.3803",""
"Argentina","1978","58082870156.265",""
"Argentina","1977","56781000100.9442",""
"Argentina","1976","51169499890.7757",""
"Argentina","1975","52438647921.8723",""
"Argentina","1974","72436777341.9953",""
"Argentina","1973","52544000117.2532",""
"Argentina","1972","34733000536.4685",""
"Argentina","1971","33293199094.6727",""
"Argentina","1970","31584210364.5523",""
"Argentina","1969","31256284544.7361",""
"Argentina","1968","26436857248.0057",""
"Argentina","1967","24256667554.62",""
"Argentina","1966","28630474726.3366",""
"Argentina","1965","28344705967.5815",""
"Argentina","1964","25605249381.7598",""
"Argentina","1963","18272123664.4716",""
"Argentina","1962","24450604877.6081",""
"Armenia","2011","10247788877.4548",""
"Armenia","2010","9371175469.96908",""
"Armenia","2009","8648015304.9989",""
"Armenia","2008","11662017844.8868",""
"Armenia","2007","9206277478.95229",""
"Armenia","2006","6384457744.44765",""
"Armenia","2005","4900436758.50466",""
"Armenia","2004","3576615240.41616",""
"Armenia","2003","2807061008.69084",""
"Armenia","2002","2376335048.39976",""
"Armenia","2001","2118467913.37873",""
"Armenia","2000","1911563665.39006",""
"Armenia","1999","1845482181.48539",""
"Armenia","1998","1893726437.35976",""
"Armenia","1997","1639492424.38103",""
"Armenia","1996","1596968913.19202",""
"Armenia","1995","1468317350.02343",""
"Armenia","1994","1315158670.47971",""
"Armenia","1993","1201313196.45626",""
"Armenia","1992","1272577521.7683",""
"Armenia","1991","2068526521.90299",""
"Armenia","1990","2256838858.42714",""
"Aruba","2002","1911173189.28251",""
"Aruba","2001","1898882757.736",""
"Aruba","2000","1858659293.19269",""
"Aruba","1999","1722905064.60485",""
"Aruba","1998","1665363128.18454",""
"Aruba","1997","1531843679.53254",""
"Aruba","1996","1379888369.03561",""
"Aruba","1995","1320670419.17181",""
"Aruba","1994","1245810153.89127",""
"Aruba","1993","1083240282.27456",""
"Aruba","1992","958659238.282076",""
"Aruba","1991","872067021.913829",""
"Australia","2011","1371763885598.91",""
"Australia","2010","1131623072708.35",""
"Australia","2009","924197418942.73",""
"Australia","2008","1061583398304.17",""
"Australia","2007","857056606736.28",""
"Australia","2006","749805330937.406",""
"Australia","2005","696471959103.894",""
"Australia","2004","615500782472.614",""
"Australia","2003","468410599883.518",""
"Australia","2002","397147341984.094",""
"Australia","2001","380443812385.961",""
"Australia","2000","416887521195.755",""
"Australia","1999","390315829051.26",""
"Australia","1998","401214135521.943",""
"Australia","1997","437631867271.874",""
"Australia","1996","403619119878.604",""
"Australia","1995","370882833382.833",""
"Australia","1994","325860947768.938",""
"Australia","1993","315045671725.689",""
"Australia","1992","328570329923.864",""
"Australia","1991","329345420296.68",""
"Australia","1990","314075413620.623",""
"Australia","1989","302361371223.842",""
"Australia","1988","238480064027.939",""
"Australia","1987","190419534145.05",""
"Australia","1986","183445719082.261",""
"Australia","1985","182123954897.599",""
"Australia","1984","195084223872.487",""
"Australia","1983","178731867103.416",""
"Australia","1982","195716650115.856",""
"Australia","1981","178527806803.669",""
"Australia","1980","151224512534.819",""
"Australia","1979","135979779620.584",""
"Australia","1978","119440559440.559",""
"Australia","1977","111219316356.963",""
"Australia","1976","106004033782.932",""
"Australia","1975","98133278710.9108",""
"Australia","1974","89752394988.9462",""
"Australia","1973","64415118513.7732",""
"Australia","1972","52514018691.5888",""
"Australia","1971","45625489976.4811",""
"Australia","1970","41698958449.9944",""
"Australia","1969","37006383693.5827",""
"Australia","1968","33005935715.0857",""
"Australia","1967","30699966401.6127",""
"Australia","1966","27550677567.4768",""
"Australia","1965","26211221861.3507",""
"Australia","1964","24007167655.9525",""
"Australia","1963","21732556837.2718",""
"Australia","1962","20096315376.8619",""
"Australia","1961","19871206182.1033",""
"Australia","1960","18788218165.5281",""
"Austria","2011","418483975383.333",""
"Austria","2010","376575381578.947",""
"Austria","2009","381775164862.338",""
"Austria","2008","414173646317.794",""
"Austria","2007","375041784029.848",""
"Austria","2006","324954402044.306",""
"Austria","2005","304983601949.958",""
"Austria","2004","291430382497.377",""
"Austria","2003","253945776523.702",""
"Austria","2002","207537336721.25",""
"Austria","2001","191678678299.776",""
"Austria","2000","192070749953.934",""
"Austria","1999","212301777114.852",""
"Austria","1998","213329585371.276",""
"Austria","1997","207826098771",""
"Austria","1996","234676456979.465",""
"Austria","1995","238561783813.293",""
"Austria","1994","201444060956.511",""
"Austria","1993","188423702827.399",""
"Austria","1992","193073835462.059",""
"Austria","1991","172008564525.633",""
"Austria","1990","164753092097.301",""
"Austria","1989","131738237129.485",""
"Austria","1988","131969428284.855",""
"Austria","1987","123083469743.143",""
"Austria","1986","98203625056.3317",""
"Austria","1985","68781084729.9814",""
"Austria","1984","67403442679.3205",""
"Austria","1983","71496768040.4474",""
"Austria","1982","70682448979.5918",""
"Austria","1981","70500215137.3769",""
"Austria","1980","81467464369.2831",""
"Austria","1979","73407497683.9938",""
"Austria","1978","61554742727.1866",""
"Austria","1977","51144915494.1304",""
"Austria","1976","42647701158.2419",""
"Austria","1975","39768017472.9071",""
"Austria","1974","34933509935.4754",""
"Austria","1973","29300920836.4131",""
"Austria","1972","21899261666.714",""
"Austria","1971","17728673082.4287",""
"Austria","1970","15261259811.0394",""
"Austria","1969","13582798555.9373",""
"Austria","1968","12440625312.5909",""
"Austria","1967","11579431668.6581",""
"Austria","1966","10887682272.8585",""
"Austria","1965","9994070615.63697",""
"Austria","1964","9169983885.50724",""
"Austria","1963","8374175257.5439",""
"Austria","1962","7756110209.9466",""
"Austria","1961","7311749633.19914",""
"Austria","1960","6592693841.03785",""
"Azerbaijan","2011","63403650746.024",""
"Azerbaijan","2010","52905998878.7143",""
"Azerbaijan","2009","44291490420.5026",""
"Azerbaijan","2008","48852482960.0779",""
"Azerbaijan","2007","33049380917.6985",""
"Azerbaijan","2006","20982270733.2484",""
"Azerbaijan","2005","13245421880.834",""
"Azerbaijan","2004","8680511918.49357",""
"Azerbaijan","2003","7275766111.24309",""
"Azerbaijan","2002","6236024951.20423",""
"Azerbaijan","2001","5707618246.56848",""
"Azerbaijan","2000","5272617196.04517",""
"Azerbaijan","1999","4581222442.45783",""
"Azerbaijan","1998","4446396217.63265",""
"Azerbaijan","1997","3962710163.11167",""
"Azerbaijan","1996","3176749593.11788",""
"Azerbaijan","1995","3052467522.36104",""
"Azerbaijan","1994","3313739673.54738",""
"Azerbaijan","1993","3973027396.65195",""
"Azerbaijan","1992","4991350457.5425",""
"Azerbaijan","1991","8792365810.5094",""
"Azerbaijan","1990","8858006035.91566",""
"Bahamas, The","2011","7787514000",""
"Bahamas, The","2010","7771258000",""
"Bahamas, The","2009","7717078000",""
"Bahamas, The","2008","8246650000",""
"Bahamas, The","2007","8318996000",""
"Bahamas, The","2006","7965588000",""
"Bahamas, The","2005","7706222000",""
"Bahamas, The","2004","7094413000",""
"Bahamas, The","2003","6949317000",""
"Bahamas, The","2002","6957996000",""
"Bahamas, The","2001","6516651000",""
"Bahamas, The","2000","6327552000",""
"Bahamas, The","1999","6019972000",""
"Bahamas, The","1998","5353524000",""
"Bahamas, The","1997","4961119000",""
"Bahamas, The","1996","3609000000",""
"Bahamas, The","1995","3429000000",""
"Bahamas, The","1994","3259000000",""
"Bahamas, The","1993","3092000000",""
"Bahamas, The","1992","3109000000",""
"Bahamas, The","1991","3111160000",""
"Bahamas, The","1990","3166000000",""
"Bahamas, The","1989","3062000000",""
"Bahamas, The","1988","2817900032",""
"Bahamas, The","1987","2713999872",""
"Bahamas, The","1986","2472499968",""
"Bahamas, The","1985","2320699904",""
"Bahamas, The","1984","2041100032",""
"Bahamas, The","1983","1732800000",""
"Bahamas, The","1982","1578300032",""
"Bahamas, The","1981","1426499968",""
"Bahamas, The","1980","1335299968",""
"Bahamas, The","1979","1139800064",""
"Bahamas, The","1978","832400000",""
"Bahamas, The","1977","713000000",""
"Bahamas, The","1976","642099968",""
"Bahamas, The","1975","596200000",""
"Bahamas, The","1974","632400000",""
"Bahamas, The","1973","670899968",""
"Bahamas, The","1972","590899968",""
"Bahamas, The","1971","573400000",""
"Bahamas, The","1970","538423199.465042",""
"Bahamas, The","1969","528137296.150413",""
"Bahamas, The","1968","444901969.103758",""
"Bahamas, The","1967","390196085.727844",""
"Bahamas, The","1966","340000006.35783",""
"Bahamas, The","1965","300392162.479928",""
"Bahamas, The","1964","266664053.749305",""
"Bahamas, The","1963","237742768.508112",""
"Bahamas, The","1962","212252822.19384",""
"Bahamas, The","1961","190096176.551435",""
"Bahamas, The","1960","169802257.755072",""
"Bahrain","2010","22945456866.5624",""
"Bahrain","2009","19318822540.6653",""
"Bahrain","2008","21902892583.9637",""
"Bahrain","2007","18473097688.7683",""
"Bahrain","2006","15854942950.6104",""
"Bahrain","2005","13460198289.6975",""
"Bahrain","2004","11235671061.4371",""
"Bahrain","2003","9747599583.42221",""
"Bahrain","2002","8491183200.55491",""
"Bahrain","2001","7928934209.57661",""
"Bahrain","2000","7970690894.22308",""
"Bahrain","1999","6621186419.41611",""
"Bahrain","1998","6183941092.31601",""
"Bahrain","1997","6349202600.38155",""
"Bahrain","1996","6101861655.74215",""
"Bahrain","1995","5849468115.18506",""
"Bahrain","1994","5567553552.34054",""
"Bahrain","1993","5200266050.40256",""
"Bahrain","1992","4751063992.46826",""
"Bahrain","1991","4616223477.21289",""
"Bahrain","1990","4229787378.87456",""
"Bahrain","1989","3863564047.18578",""
"Bahrain","1988","3702393658.68843",""
"Bahrain","1987","3392021222.52906",""
"Bahrain","1986","3052393636.4318",""
"Bahrain","1985","3651861912.27732",""
"Bahrain","1984","3905585155.0076",""
"Bahrain","1983","3735106510.87238",""
"Bahrain","1982","3645744805.68489",""
"Bahrain","1981","3467819352.78404",""
"Bahrain","1980","3072698345.80565",""
"Bangladesh","2011","110612124359.719",""
"Bangladesh","2010","100357022443.833",""
"Bangladesh","2009","89359767441.8605",""
"Bangladesh","2008","79554350677.7438",""
"Bangladesh","2007","68415421372.7194",""
"Bangladesh","2006","61901116736.1525",""
"Bangladesh","2005","60277560975.6098",""
"Bangladesh","2004","56560744012.2303",""
"Bangladesh","2003","51913661485.3195",""
"Bangladesh","2002","47571130071.3913",""
"Bangladesh","2001","46987842846.553",""
"Bangladesh","2000","47124925462.1348",""
"Bangladesh","1999","45694072379.3677",""
"Bangladesh","1998","44091754148.1822",""
"Bangladesh","1997","42318798537.7144",""
"Bangladesh","1996","40666015641.0564",""
"Bangladesh","1995","37939752959.8665",""
"Bangladesh","1994","33768661426.8069",""
"Bangladesh","1993","33166530060.0412",""
"Bangladesh","1992","31708863729.9733",""
"Bangladesh","1991","30957444767.4222",""
"Bangladesh","1990","30128776343.5767",""
"Bangladesh","1989","26825240347.4086",""
"Bangladesh","1988","25638749373.0508",""
"Bangladesh","1987","23781404932.2913",""
"Bangladesh","1986","21160234383.6785",""
"Bangladesh","1985","21613230769.2308",""
"Bangladesh","1984","19670160943.9185",""
"Bangladesh","1983","17155798869.2788",""
"Bangladesh","1982","18087000000",""
"Bangladesh","1981","19762945710.3026",""
"Bangladesh","1980","18114645161.2903",""
"Bangladesh","1979","15585961409.8697",""
"Bangladesh","1978","13299358553.2688",""
"Bangladesh","1977","9632469658.52864",""
"Bangladesh","1976","10083163547.4814",""
"Bangladesh","1975","19395903915.6142",""
"Bangladesh","1974","12459282560.9956",""
"Bangladesh","1973","8067027103.89057",""
"Bangladesh","1972","6288245865.8286",""
"Bangladesh","1971","8751842837.09068",""
"Bangladesh","1970","8992721806.56287",""
"Bangladesh","1969","8471006091.86674",""
"Bangladesh","1968","7483685482.82769",""
"Bangladesh","1967","7253575403.21538",""
"Bangladesh","1966","6439687605.76616",""
"Bangladesh","1965","5906636553.5409",""
"Bangladesh","1964","5386054612.64409",""
"Bangladesh","1963","5319458348.62372",""
"Bangladesh","1962","5081413344.74945",""
"Bangladesh","1961","4817580181.8999",""
"Bangladesh","1960","4274893910.13098",""
"Barbados","2011","3685000000",""
"Barbados","2010","4109500000",""
"Barbados","2009","3595210912.5",""
"Barbados","2008","3670215312.5",""
"Barbados","2007","3409200000",""
"Barbados","2006","3190900000",""
"Barbados","2005","3005000000",""
"Barbados","2004","2824000000",""
"Barbados","2003","2694879717.51141",""
"Barbados","2002","2476105823.72697",""
"Barbados","2001","2554187133.60914",""
"Barbados","2000","2558850048",""
"Barbados","1999","2468403492.92018",""
"Barbados","1998","2364540276.6091",""
"Barbados","1997","2192363132.95828",""
"Barbados","1996","1982896516.45074",""
"Barbados","1995","1859145793.4175",""
"Barbados","1994","1726942730.47232",""
"Barbados","1993","1641226964.27888",""
"Barbados","1992","1588499968",""
"Barbados","1991","1687167462.46629",""
"Barbados","1990","1710435930.60939",""
"Barbados","1989","1703922714.56329",""
"Barbados","1988","1540893882.55387",""
"Barbados","1987","1448665027.59519",""
"Barbados","1986","1315567052.9401",""
"Barbados","1985","1198180245.50696",""
"Barbados","1984","1144931025.91334",""
"Barbados","1983","1050464828.03944",""
"Barbados","1982","989409791.650169",""
"Barbados","1981","946949724.873939",""
"Barbados","1980","860438453.32038",""
"Barbados","1979","670312672.251523",""
"Barbados","1978","552876225.283913",""
"Barbados","1977","495116619.265309",""
"Barbados","1976","435871861.918538",""
"Barbados","1975","402158285.756234",""
"Barbados","1974","340492903.658634",""
"Barbados","1973","284759098.097978",""
"Barbados","1972","233383639.978896",""
"Barbados","1971","204010328.888222",""
"Barbados","1970","181500000",""
"Barbados","1969","154400000",""
"Barbados","1968","137300000",""
"Barbados","1967","137103729.870016",""
"Barbados","1966","123608022.665682",""
"Barbados","1965","114683045.097089",""
"Barbados","1964","108383060.927864",""
"Barbados","1963","109083059.168518",""
"Barbados","1962","96949756.330522",""
"Barbados","1961","93216432.3803695",""
"Barbados","1960","87383113.7082563",""
"Belarus","2011","55136144037.4165",""
"Belarus","2010","55220932613.958",""
"Belarus","2009","49271267252.1957",""
"Belarus","2008","60763483146.0674",""
"Belarus","2007","45275711995.825",""
"Belarus","2006","36961918858.7385",""
"Belarus","2005","30210091836.8294",""
"Belarus","2004","23141587717.7633",""
"Belarus","2003","17825436034.5366",""
"Belarus","2002","14594925392.9691",""
"Belarus","2001","12354820143.8849",""
"Belarus","2000","12736856485.1068",""
"Belarus","1999","12138485328.6267",""
"Belarus","1998","15222014828.3039",""
"Belarus","1997","14128412417.193",""
"Belarus","1996","14756861538.4615",""
"Belarus","1995","13972637603.2102",""
"Belarus","1994","14931599418.4226",""
"Belarus","1993","16280372553.0518",""
"Belarus","1992","17022180272.211",""
"Belarus","1991","17813389815.004",""
"Belarus","1990","17369598958.1159",""
"Belgium","2011","511533333333.333",""
"Belgium","2010","466694736842.105",""
"Belgium","2009","473419898505.646",""
"Belgium","2008","507393708572.893",""
"Belgium","2007","459617484992.568",""
"Belgium","2006","399965627160.063",""
"Belgium","2005","377350395463.364",""
"Belgium","2004","361683211959.795",""
"Belgium","2003","311688487584.65",""
"Belgium","2002","252795031055.901",""
"Belgium","2001","232485906040.268",""
"Belgium","2000","232672747374.24",""
"Belgium","1999","254503515874.707",""
"Belgium","1998","255599022004.89",""
"Belgium","1997","249766576454.668",""
"Belgium","1996","275796742671.01",""
"Belgium","1995","284519704433.498",""
"Belgium","1994","241903369306.508",""
"Belgium","1993","221986453439.378",""
"Belgium","1992","231923859989.707",""
"Belgium","1991","207948632758.217",""
"Belgium","1990","202832423615.222",""
"Belgium","1989","162222137362.518",""
"Belgium","1988","160323578328.224",""
"Belgium","1987","147575956006.656",""
"Belgium","1986","118557903304.621",""
"Belgium","1985","85218196227.3774",""
"Belgium","1984","82334988808.1694",""
"Belgium","1983","86123021067.9506",""
"Belgium","1982","90974923323.0031",""
"Belgium","1981","103455231205.28",""
"Belgium","1980","125285531605.179",""
"Belgium","1979","114899650370.494",""
"Belgium","1978","100014140030.687",""
"Belgium","1977","81831567541.019",""
"Belgium","1976","70248275973.4583",""
"Belgium","1975","64878745420.8373",""
"Belgium","1974","55351036496.7305",""
"Belgium","1973","47162657848.0043",""
"Belgium","1972","36756500047.1024",""
"Belgium","1971","29458668479.0753",""
"Belgium","1970","26381124884.4775",""
"Belgium","1969","23710735894.7022",""
"Belgium","1968","21376353113.475",""
"Belgium","1967","19992040788.4593",""
"Belgium","1966","18651883472.4808",""
"Belgium","1965","17371457607.9374",""
"Belgium","1964","15960106680.6732",""
"Belgium","1963","14260017387.0492",""
"Belgium","1962","13264015675.3193",""
"Belgium","1961","12400145221.595",""
"Belgium","1960","11658722590.99",""
"Belize","2011","1474000000",""
"Belize","2010","1401000000",""
"Belize","2009","1349000000",""
"Belize","2008","1363500000",""
"Belize","2007","1276751655.94473",""
"Belize","2006","1213104430.03398",""
